year,2.5,10.0,20.0,32.5,51.25,75.0,100.0,125.0,156.25,200.0,250.0,312.5,400.0,500.0,600.0,700.0,800.0,900.0,1000.0,1100.0,1200.0,1300.0,1400.0,1537.5,1750.0,2062.5,2500.0,3000.0,3500.0,4000.0,4500.0,5000.0,5500.0,6000.0,6500.0
24,15.518469,15.504483,15.435261,15.236492,14.740061,14.032275,13.545833,13.238958,12.946848,12.634378,12.314372,11.948319,11.399687,10.59672,9.612459,8.646678,7.8722653,7.1461267,6.3576107,5.515413,4.6233997,3.8901918,3.3468294,2.764381,2.1936557,1.8366863,1.5186424,1.1829374,0.86496496,0.5679442,0.36172828,0.27927047,0.20958383,nan,nan
25,15.286068,15.2772255,15.222202,15.066278,14.629641,13.991038,13.529559,13.234473,12.960418,12.670952,12.372926,12.023906,11.512103,10.750056,9.732421,8.72697,7.919732,7.167441,6.353087,5.5072107,4.6347203,3.9021363,3.3509235,2.7778409,2.2074585,1.8454038,1.5284572,1.1905911,0.8755235,0.5784499,0.36716995,0.28058198,0.21243937,nan,nan
26,15.105665,15.089934,15.017024,14.842732,14.467247,13.905428,13.472876,13.181824,12.901415,12.590838,12.270165,11.907475,11.403433,10.66931,9.69784,8.719452,7.94499,7.181854,6.3848825,5.556436,4.682883,3.9411705,3.3852744,2.8009918,2.2102785,1.8431841,1.5258876,1.1896163,0.876718,0.58163595,0.3710493,0.28527513,0.21612623,nan,nan
27,15.652147,15.636602,15.559168,15.348353,14.869543,14.153958,13.644583,13.324152,13.016615,12.674008,12.32333,11.938975,11.41453,10.652118,9.676059,8.693511,7.9056673,7.137677,6.3570585,5.5596795,4.6872463,3.9374402,3.393934,2.8126595,2.2122643,1.840774,1.5239764,1.1878074,0.8792827,0.58641756,0.37212387,0.28570676,0.22032253,nan,nan
28,15.714532,15.700331,15.634583,15.413361,14.8163595,14.119873,13.666163,13.372508,13.089843,12.772116,12.445559,12.0760355,11.534763,10.734092,9.709642,8.700004,7.9113584,7.1652436,6.3874955,5.590499,4.737265,3.99958,3.4470038,2.8634524,2.2436767,1.849981,1.5265855,1.1914662,0.88518333,0.5884646,0.37200192,0.28562692,0.2222848,nan,nan
29,15.600758,15.585951,15.51675,15.336405,14.821757,14.069863,13.599746,13.314042,13.0565,12.778146,12.485297,12.144027,11.637897,10.830347,9.719143,8.70618,7.9081135,7.127792,6.334937,5.5269756,4.69088,3.9677098,3.4128342,2.845252,2.244873,1.8497925,1.5234344,1.1851491,0.880604,0.5879074,0.36953083,0.284196,0.22349095,nan,nan
30,15.444155,15.430866,15.358352,15.153583,14.663658,13.964786,13.491044,13.205266,12.942233,12.6631975,12.377536,12.045965,11.567278,10.866388,9.838473,8.733164,7.927919,7.1587243,6.374869,5.585372,4.7405424,3.9957097,3.4357607,2.8653705,2.2585082,1.8575104,1.5273906,1.1894526,0.8858448,0.5944238,0.37200698,0.28619206,0.22406141,nan,nan
31,15.405107,15.389422,15.315496,15.114116,14.611352,13.918481,13.463533,13.17288,12.889449,12.572688,12.254578,11.900205,11.414287,10.724287,9.698005,8.669485,7.8529935,7.0557947,6.277699,5.472121,4.6306343,3.9261363,3.3894086,2.8239033,2.234686,1.847803,1.5216912,1.184039,0.88041896,0.58892053,0.36711589,0.28432542,0.22286375,nan,nan
32,15.534579,15.5201025,15.452341,15.233871,14.660799,13.933631,13.460232,13.162514,12.882322,12.581813,12.287033,11.962632,11.499597,10.810506,9.785386,8.688815,7.854896,7.0771294,6.3141694,5.5298877,4.70849,3.9942892,3.4427233,2.8640726,2.2527225,1.8530078,1.5225115,1.1844516,0.8777465,0.58755463,0.36817336,0.28438863,0.22161235,nan,nan
33,15.146151,15.131767,15.057938,14.851413,14.425794,13.79053,13.321302,13.030598,12.76556,12.483505,12.196749,11.869168,11.394301,10.696323,9.692976,8.634902,7.7990413,7.0233455,6.2519894,5.4576073,4.641931,3.9397907,3.4007087,2.8296597,2.226943,1.8366773,1.5118686,1.178169,0.8734466,0.58036894,0.36173797,0.28156587,0.221355,nan,nan
34,15.129054,15.116071,15.0510645,14.862663,14.33052,13.684635,13.244883,12.959521,12.686824,12.389148,12.088445,11.760722,11.305894,10.631856,9.686703,8.6553,7.816341,7.048053,6.2867374,5.4969063,4.671735,3.9602766,3.4184692,2.8391724,2.2288685,1.8361286,1.5111521,1.1791155,0.87526757,0.5809178,0.36203545,0.28184262,0.2210489,nan,nan
35,15.089985,15.076096,15.006189,14.818889,14.404897,13.79811,13.358521,13.06647,12.781391,12.466698,12.159589,11.831476,11.398098,10.748936,9.8067045,8.747344,7.8729115,7.0692673,6.271574,5.4804134,4.6547995,3.945991,3.4110918,2.8318582,2.2278988,1.8366761,1.507684,1.1746,0.8713682,0.5799187,0.36160612,0.27922773,0.21830893,nan,nan
36,15.460212,15.441582,15.351637,15.080891,14.490785,13.824135,13.351872,13.045689,12.757865,12.45353,12.162623,11.851158,11.423422,10.816379,9.933116,8.848777,7.928205,7.0997534,6.301915,5.5265446,4.7247534,4.0218296,3.4686973,2.880195,2.2655256,1.8549415,1.5176057,1.1814513,0.88010365,0.58589184,0.3618474,0.27783003,0.21515296,nan,nan
37,15.438882,15.421423,15.336385,15.108766,14.59329,13.935004,13.464589,13.153785,12.838304,12.474124,12.118151,11.739047,11.226375,10.556739,9.657889,8.603374,7.725788,6.958026,6.221421,5.4750443,4.674705,3.986743,3.4553812,2.8694155,2.2649074,1.8602833,1.5188224,1.1805533,0.8794771,0.5853177,0.36167103,0.27646965,0.21134773,nan,nan
38,15.749665,15.731645,15.650007,15.4117365,14.827358,14.128791,13.637413,13.304916,12.984273,12.624863,12.256209,11.852163,11.291136,10.565555,9.658735,8.625588,7.7463155,6.986959,6.2601805,5.516396,4.738396,4.0485325,3.500623,2.9165523,2.3047523,1.8853575,1.5291662,1.1859516,0.8869767,0.5901396,0.36553025,0.27666745,0.21085411,nan,nan
39,15.808455,15.792059,15.710613,15.472717,14.91879,14.269683,13.822007,13.524548,13.231462,12.902092,12.554602,12.138191,11.519184,10.671056,9.655455,8.620302,7.7667513,7.0149164,6.2950993,5.5711656,4.82185,4.134866,3.5733585,2.9696782,2.3282266,1.8919709,1.5312365,1.1876445,0.88911444,0.5887512,0.36610937,0.2770781,0.21162346,nan,nan
40,15.951029,15.935795,15.86087,15.644587,15.110786,14.433749,13.967734,13.658448,13.353302,13.014667,12.660922,12.241585,11.637721,10.784785,9.735153,8.663132,7.790413,7.0348434,6.286253,5.549069,4.797556,4.112658,3.5639188,2.9590816,2.3193257,1.8905252,1.5286697,1.1809409,0.8808915,0.58664215,0.36608848,0.27721068,0.21289486,nan,nan
41,15.58245,15.568663,15.501525,15.319045,14.922622,14.366012,13.935522,13.6486845,13.367233,13.049033,12.710605,12.285195,11.638808,10.75435,9.698163,8.645617,7.786518,7.029627,6.2853203,5.559118,4.8138876,4.140956,3.5890927,2.9820192,2.327707,1.8919817,1.5285457,1.178976,0.8783397,0.58644867,0.3679958,0.27913767,0.21502303,nan,nan
42,15.608877,15.595762,15.532111,15.33957,14.853356,14.217432,13.760285,13.471155,13.196668,12.881766,12.5486145,12.151445,11.60677,10.87309,9.901851,8.818316,7.917176,7.136677,6.3752933,5.6304345,4.8845987,4.1970706,3.6330395,3.0098023,2.3389504,1.8990859,1.5303863,1.1779128,0.87648773,0.58507437,0.36765203,0.2817402,0.21702726,nan,nan
43,15.438613,15.422384,15.345437,15.14419,14.653532,13.970198,13.532315,13.258081,12.985062,12.674032,12.346359,11.990278,11.53351,10.925,10.067872,8.974436,8.004675,7.1872196,6.3982644,5.6391,4.8884854,4.198751,3.631364,3.0120676,2.341024,1.8980883,1.5257574,1.1734108,0.8726457,0.581661,0.36523065,0.28108168,0.21825622,nan,nan
44,15.675098,15.661162,15.595513,15.414407,14.917871,14.209602,13.739851,13.427257,13.107093,12.7323675,12.346417,11.910016,11.355208,10.701132,9.868977,8.801971,7.8633657,7.0856185,6.3238444,5.5840344,4.8584533,4.1839924,3.6194623,3.0034332,2.3454423,1.903252,1.5271064,1.1732559,0.8715284,0.5837788,0.3704949,0.28340963,0.21930929,nan,nan
45,15.382955,15.371568,15.312079,15.141933,14.708254,14.090223,13.638461,13.348133,13.05738,12.724519,12.374033,11.979713,11.458301,10.77866,9.905501,8.835241,7.8660326,7.084127,6.34264,5.605796,4.8729253,4.1932526,3.62856,3.0086124,2.3464127,1.9026845,1.5265912,1.1719817,0.87071985,0.58323056,0.37265167,0.28621104,0.22041774,nan,nan
46,15.839832,15.821907,15.727919,15.444896,14.868924,14.170292,13.7124,13.419407,13.122183,12.773083,12.412477,12.014719,11.491244,10.827376,9.973323,8.944286,7.9582553,7.121898,6.3568745,5.6292214,4.897761,4.2126093,3.6430976,3.0198216,2.3594108,1.908967,1.5267262,1.1699349,0.8678221,0.58300394,0.3734902,0.28732133,0.2213973,nan,nan
47,15.507224,15.497235,15.443343,15.267096,14.747216,14.006107,13.547034,13.264743,12.993864,12.692026,12.372224,12.016764,11.532801,10.868558,9.992289,8.90624,7.8886805,7.0809436,6.340698,5.611489,4.8794417,4.1989584,3.6309917,3.0128005,2.3586543,1.9051491,1.5214041,1.1654209,0.8647016,0.5809981,0.37292954,0.28756407,0.2216808,nan,nan
48,15.630243,15.608265,15.510441,15.265026,14.742714,14.047706,13.576147,13.287656,13.003672,12.68853,12.366496,12.013465,11.540501,10.899493,10.034776,8.925417,7.8995113,7.0931706,6.3282666,5.5908766,4.8550086,4.1764617,3.6061778,2.9895048,2.337782,1.8982359,1.5183815,1.1601653,0.8597673,0.5841163,0.3758907,0.2882167,0.22242135,nan,nan
49,15.915975,15.897382,15.813934,15.564929,14.962245,14.206112,13.69577,13.368604,13.056133,12.721183,12.390807,12.02855,11.541089,10.854809,9.911017,8.764414,7.8042994,7.0480742,6.3085537,5.58322,4.8620663,4.1885295,3.6209595,3.0067077,2.3510916,1.9033232,1.5164763,1.1564307,0.85367924,0.5817763,0.37789777,0.29058406,0.22218306,nan,nan
